job_id,title,company_profile,location,employment_type,salary_range,max_salary,fraudulent,Fraud_Label,trust_score,risk_level,missing_fields,scam_keyword_count,has_company,has_company_logo,is_wfh,salary_anomaly,description_length,Work_Type,Company_Status,Salary_Status
1506,Financial Analyst,Oracle India,Kolkata,Contract,41591-89665,89665,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1507,Sales Executive,Paytm,Gurgaon,Temporary,113392-125966,125966,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1508,Operations Manager,Infosys,Noida,Temporary,63100-81254,81254,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1509,Unlimited Income Opportunity,,Remote,Temporary,162085-394136,394136,1,Fake,0,High Risk,1,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1510,Product Manager,Infosys,Bengaluru,Part-time,53684-71388,71388,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1511,UI/UX Designer,HCL Technologies,Ahmedabad,Part-time,97027-135643,135643,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1512,Be Your Own Boss – Immediate Hire,,Anywhere,Temporary,125489-221555,221555,1,Fake,0,High Risk,2,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1513,Project Manager,HDFC Bank,Bengaluru,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1514,Operations Manager,Oracle India,Pune,Temporary,71232-110788,110788,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1515,HR Specialist,HCL Technologies,Mumbai,Contract,,0,0,Real,90,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1516,Financial Analyst,Paytm,Ahmedabad,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1517,UI/UX Designer,Oracle India,Mumbai,Full-time,48844-60360,60360,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1518,Operations Manager,Accenture,Kolkata,Temporary,61300-108773,108773,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1519,Urgent – Wire Transfer Specialist,,Remote,Part-time,150487-284248,284248,1,Fake,0,High Risk,2,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1520,Data Analyst,Infosys,Ahmedabad,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1521,UI/UX Designer,Swiggy,Pune,Temporary,74758-104647,104647,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1522,Financial Analyst,Cognizant,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1523,Data Analyst,HCL Technologies,Bengaluru,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1524,Operations Manager,Amazon India,Kolkata,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1525,Operations Manager,Infosys,Gurgaon,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1526,Content Writer,Flipkart,Gurgaon,Contract,43213-81203,81203,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1527,Project Manager,TCS,Ahmedabad,Full-time,99016-115734,115734,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1528,Software Engineer,HDFC Bank,Noida,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1529,Marketing Manager,Cognizant,Mumbai,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1530,Operations Manager,Microsoft India,Mumbai,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1531,Customer Support Agent,HDFC Bank,Gurgaon,Temporary,76357-123049,123049,0,Real,85,Low Risk,0,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
1532,Data Analyst,Flipkart,Pune,Temporary,97809-114784,114784,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1533,Sales Executive,Accenture,Kolkata,Temporary,65400-110669,110669,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1534,Graphic Designer,Wipro,Kolkata,Part-time,99865-121340,121340,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1535,Bitcoin Trading Expert Needed,Anonymous,Remote,Part-time,192614-467494,467494,1,Fake,36,Medium Risk,1,3,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1536,HR Specialist,IBM India,Pune,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1537,Work From Home – Earn $5000/week,,Online,Part-time,89006-148639,148639,1,Fake,3,High Risk,2,4,0,0,1,0,141,Work From Home,No Company,Normal Salary
1538,Marketing Manager,Swiggy,Delhi,Temporary,42265-65616,65616,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1539,Financial Analyst,Oracle India,Kolkata,Full-time,40992-84080,84080,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1540,Customer Support Agent,Accenture,Gurgaon,Part-time,101994-129298,129298,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1541,Data Analyst,Flipkart,Delhi,Contract,104459-151379,151379,0,Real,90,Low Risk,0,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
1542,Envelope Stuffing Job – High Pay,,Remote,Other,140889-354095,354095,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1543,Financial Analyst,Zomato,Ahmedabad,Contract,30851-59305,59305,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1544,UI/UX Designer,IBM India,Delhi,Temporary,94316-123424,123424,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1545,Product Manager,Flipkart,Noida,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1546,Marketing Manager,IBM India,Bengaluru,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1547,Content Writer,HDFC Bank,Kolkata,Contract,119797-146880,146880,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1548,Operations Manager,Paytm,Gurgaon,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1549,Easy Money – No Experience Needed,,Online,Other,143832-323901,323901,1,Fake,0,High Risk,2,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1550,Graphic Designer,IBM India,Bengaluru,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1551,Project Manager,Microsoft India,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1552,Marketing Manager,Cognizant,Ahmedabad,Contract,37882-87535,87535,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1553,Graphic Designer,Oracle India,Ahmedabad,Part-time,48653-59726,59726,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1554,HR Specialist,Amazon India,Bengaluru,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1555,Business Analyst,HCL Technologies,Delhi,Contract,,0,0,Real,80,Low Risk,2,0,1,0,0,0,164,On-site,Has Company,Normal Salary
1556,Business Analyst,Microsoft India,Mumbai,Temporary,37144-66998,66998,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1557,Bitcoin Trading Expert Needed,Anonymous,Anywhere,Temporary,368609-551950,551950,1,Fake,44,Medium Risk,1,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1558,DevOps Engineer,HCL Technologies,Kolkata,Full-time,57770-82376,82376,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1559,Secret Shopper – $500/day,Anonymous,Online,Other,88792-193314,193314,1,Fake,64,Medium Risk,0,2,1,0,1,0,141,Work From Home,Has Company,Normal Salary
1560,HR Specialist,Flipkart,Bengaluru,Contract,56685-83985,83985,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1561,Financial Analyst,Infosys,Pune,Contract,91537-122523,122523,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1562,Customer Support Agent,Swiggy,Mumbai,Part-time,,0,0,Real,80,Low Risk,1,0,1,0,1,0,275,Work From Home,Has Company,Normal Salary
1563,Graphic Designer,HCL Technologies,Kolkata,Full-time,59870-86121,86121,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1564,Easy Money – No Experience Needed,,Online,Temporary,62106-126005,126005,1,Fake,3,High Risk,2,4,0,0,1,0,141,Work From Home,No Company,Normal Salary
1565,DevOps Engineer,Paytm,Chennai,Temporary,103580-122925,122925,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1566,Graphic Designer,HDFC Bank,Hyderabad,Part-time,116732-161410,161410,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1567,Unlimited Income Opportunity,,Remote,Temporary,129922-392599,392599,1,Fake,0,High Risk,2,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1568,Content Writer,Swiggy,Kolkata,Full-time,46539-59335,59335,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1569,Customer Support Agent,Infosys,Hyderabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1570,Software Engineer,IBM India,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1571,Envelope Stuffing Job – High Pay,,Online,Part-time,69055-227601,227601,1,Fake,0,High Risk,3,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1572,Bitcoin Trading Expert Needed,,Anywhere,Part-time,178201-243351,243351,1,Fake,0,High Risk,3,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1573,UI/UX Designer,Paytm,Noida,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1574,Financial Analyst,Infosys,Delhi,Full-time,73481-96684,96684,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1575,HR Specialist,Paytm,Gurgaon,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1576,Project Manager,Oracle India,Mumbai,Part-time,37502-70834,70834,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1577,Bitcoin Trading Expert Needed,,Online,Part-time,129770-342990,342990,1,Fake,0,High Risk,2,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1578,Urgent – Wire Transfer Specialist,,Online,Part-time,94857-251222,251222,1,Fake,0,High Risk,1,3,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1579,Make Money Fast – Part Time,,Online,Other,105427-370250,370250,1,Fake,0,High Risk,3,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1580,Online Data Entry – $80/hr,Anonymous,Anywhere,Temporary,133481-192746,192746,1,Fake,69,Low Risk,0,2,1,0,1,0,141,Work From Home,Has Company,Normal Salary
1581,Business Analyst,Amazon India,Noida,Part-time,81060-102900,102900,0,Real,85,Low Risk,0,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
1582,Make Money Fast – Part Time,Anonymous,Work From Home,Part-time,174945-376305,376305,1,Fake,5,High Risk,4,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1583,Financial Analyst,Paytm,Gurgaon,Full-time,38655-76275,76275,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1584,Graphic Designer,Flipkart,Delhi,Temporary,,0,0,Real,75,Low Risk,2,0,1,0,0,0,164,On-site,Has Company,Normal Salary
1585,Project Manager,Flipkart,Hyderabad,Part-time,111999-142020,142020,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1586,Project Manager,Amazon India,Chennai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1587,Business Analyst,Cognizant,Bengaluru,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1588,Project Manager,Flipkart,Noida,Part-time,101200-131025,131025,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1589,Make Money Fast – Part Time,,Anywhere,Part-time,161678-341112,341112,1,Fake,0,High Risk,2,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1590,Graphic Designer,Cognizant,Mumbai,Full-time,108409-124284,124284,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1591,Bitcoin Trading Expert Needed,,Work From Home,Other,156268-378872,378872,1,Fake,0,High Risk,1,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1592,Sales Executive,Paytm,Kolkata,Temporary,53838-89070,89070,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1593,Envelope Stuffing Job – High Pay,,Work From Home,Part-time,98301-232887,232887,1,Fake,2,High Risk,3,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1594,Business Analyst,Swiggy,Gurgaon,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1595,Bitcoin Trading Expert Needed,,Remote,Temporary,190889-426627,426627,1,Fake,0,High Risk,3,4,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1596,Business Analyst,Infosys,Mumbai,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1597,Unlimited Income Opportunity,,Remote,Temporary,119167-333432,333432,1,Fake,0,High Risk,2,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1598,Online Data Entry – $80/hr,,Anywhere,Temporary,181968-360201,360201,1,Fake,0,High Risk,3,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1599,Operations Manager,Wipro,Pune,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1600,Bitcoin Trading Expert Needed,,Anywhere,Part-time,125775-323977,323977,1,Fake,0,High Risk,2,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1601,Sales Executive,Infosys,Ahmedabad,Full-time,102120-128771,128771,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1602,Financial Analyst,Flipkart,Hyderabad,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1603,Easy Money – No Experience Needed,,Online,Other,81536-351482,351482,1,Fake,0,High Risk,1,3,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1604,DevOps Engineer,Zomato,Gurgaon,Part-time,113071-147171,147171,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1605,Sales Executive,Amazon India,Noida,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1606,Easy Money – No Experience Needed,,Work From Home,Temporary,60892-170231,170231,1,Fake,0,High Risk,1,5,0,0,1,0,135,Work From Home,No Company,Normal Salary
1607,Data Analyst,HCL Technologies,Noida,Full-time,104972-135212,135212,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1608,Envelope Stuffing Job – High Pay,Anonymous,Remote,Temporary,98890-186151,186151,1,Fake,48,Medium Risk,1,4,1,0,1,0,153,Work From Home,Has Company,Normal Salary
1609,Sales Executive,Accenture,Bengaluru,Temporary,50106-61895,61895,0,Real,85,Low Risk,0,0,1,0,0,0,275,On-site,Has Company,Normal Salary
1610,Financial Analyst,Oracle India,Noida,Full-time,33238-77111,77111,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1611,Data Analyst,IBM India,Chennai,Temporary,94332-133703,133703,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1612,Financial Analyst,Swiggy,Hyderabad,Part-time,68523-115885,115885,0,Real,85,Low Risk,0,0,1,0,1,0,275,Work From Home,Has Company,Normal Salary
1613,UI/UX Designer,Paytm,Chennai,Temporary,115674-131350,131350,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1614,Graphic Designer,Paytm,Noida,Temporary,,0,0,Real,80,Low Risk,1,0,1,0,0,0,164,On-site,Has Company,Normal Salary
1615,Financial Analyst,IBM India,Gurgaon,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1616,Secret Shopper – $500/day,Anonymous,Online,Other,352316-436975,436975,1,Fake,34,High Risk,2,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1617,Easy Money – No Experience Needed,Anonymous,Online,Other,244125-470851,470851,1,Fake,12,High Risk,0,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1618,Software Engineer,TCS,Noida,Full-time,74231-103639,103639,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1619,Work From Home – Earn $5000/week,,Online,Other,122641-201560,201560,1,Fake,0,High Risk,2,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1620,Customer Support Agent,Paytm,Noida,Full-time,80870-118549,118549,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1621,Secret Shopper – $500/day,Anonymous,Online,Temporary,200124-285403,285403,1,Fake,52,Medium Risk,1,1,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1622,Business Analyst,Zomato,Gurgaon,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1623,Product Manager,Paytm,Mumbai,Full-time,67679-99503,99503,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1624,Customer Support Agent,,Delhi,Full-time,79554-122927,122927,0,Real,50,Medium Risk,2,0,0,0,0,0,275,On-site,No Company,Normal Salary
1625,Urgent – Wire Transfer Specialist,,Anywhere,Part-time,150480-286943,286943,1,Fake,0,High Risk,2,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1626,Online Data Entry – $80/hr,Anonymous,Remote,Other,155330-382763,382763,1,Fake,34,High Risk,2,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1627,Software Engineer,Cognizant,Mumbai,Contract,,0,0,Real,90,Low Risk,2,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1628,Work From Home – Earn $5000/week,Anonymous,Anywhere,Temporary,206157-340629,340629,1,Fake,17,High Risk,0,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1629,Content Writer,Cognizant,Hyderabad,Temporary,100295-123406,123406,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1630,Be Your Own Boss – Immediate Hire,Anonymous,Remote,Part-time,472855-732627,732627,1,Fake,33,High Risk,0,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1631,Financial Analyst,Cognizant,Delhi,Part-time,80335-113373,113373,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1632,UI/UX Designer,Amazon India,Delhi,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1633,UI/UX Designer,Oracle India,Bengaluru,Full-time,52332-77578,77578,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1634,UI/UX Designer,Flipkart,Gurgaon,Full-time,79140-102800,102800,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1635,Urgent – Wire Transfer Specialist,,Online,Other,107815-246648,246648,1,Fake,0,High Risk,4,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1636,HR Specialist,Zomato,Mumbai,Full-time,46003-87541,87541,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1637,Content Writer,Oracle India,Delhi,Full-time,64289-91240,91240,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1638,Marketing Manager,Zomato,Hyderabad,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1639,Envelope Stuffing Job – High Pay,Anonymous,Remote,Other,179713-373225,373225,1,Fake,34,High Risk,2,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1640,Easy Money – No Experience Needed,Anonymous,Work From Home,Other,188036-293788,293788,1,Fake,10,High Risk,2,5,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1641,Sales Executive,Amazon India,Kolkata,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1642,Customer Support Agent,HDFC Bank,Delhi,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1643,Financial Analyst,TCS,Kolkata,Full-time,30365-67804,67804,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1644,Be Your Own Boss – Immediate Hire,,Anywhere,Other,74437-227239,227239,1,Fake,0,High Risk,1,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1645,Software Engineer,TCS,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1646,Product Manager,Swiggy,Chennai,Full-time,32855-71746,71746,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1647,HR Specialist,TCS,Gurgaon,Contract,64102-108766,108766,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1648,HR Specialist,Accenture,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1649,Envelope Stuffing Job – High Pay,Anonymous,Remote,Part-time,134661-402011,402011,1,Fake,52,Medium Risk,1,1,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1650,Financial Analyst,HDFC Bank,Bengaluru,Contract,108654-122802,122802,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1651,DevOps Engineer,TCS,Kolkata,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1652,Content Writer,Swiggy,Hyderabad,Temporary,85725-102436,102436,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1653,Content Writer,Infosys,Gurgaon,Part-time,91726-124945,124945,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1654,Secret Shopper – $500/day,Anonymous,Anywhere,Temporary,198538-268262,268262,1,Fake,44,Medium Risk,1,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1655,Software Engineer,,Gurgaon,Contract,,0,0,Real,50,Medium Risk,2,0,0,0,0,0,221,On-site,No Company,Normal Salary
1656,Envelope Stuffing Job – High Pay,Anonymous,Remote,Other,77182-253477,253477,1,Fake,39,Medium Risk,1,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1657,HR Specialist,Amazon India,Kolkata,Temporary,92427-134879,134879,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1658,Unlimited Income Opportunity,,Work From Home,Temporary,108293-372859,372859,1,Fake,0,High Risk,4,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1659,Marketing Manager,Swiggy,Chennai,Temporary,46828-87976,87976,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1660,Software Engineer,IBM India,Chennai,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1661,Make Money Fast – Part Time,Anonymous,Remote,Temporary,60879-349779,349779,1,Fake,49,Medium Risk,0,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1662,Content Writer,HCL Technologies,Gurgaon,Full-time,106298-120305,120305,0,Real,90,Low Risk,0,0,1,0,0,0,221,On-site,Has Company,Normal Salary
1663,Business Analyst,Infosys,Mumbai,Full-time,79465-109996,109996,0,Real,90,Low Risk,0,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
1664,HR Specialist,Oracle India,Hyderabad,Full-time,75625-108397,108397,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1665,HR Specialist,HCL Technologies,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1666,Financial Analyst,Microsoft India,Ahmedabad,Full-time,72561-85562,85562,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1667,Urgent – Wire Transfer Specialist,,Anywhere,Other,199659-308545,308545,1,Fake,0,High Risk,3,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1668,Graphic Designer,,Pune,Full-time,76585-87707,87707,0,Real,45,Medium Risk,1,0,0,0,1,0,164,Work From Home,No Company,Normal Salary
1669,Easy Money – No Experience Needed,,Online,Temporary,93984-325850,325850,1,Fake,0,High Risk,1,3,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1670,Urgent – Wire Transfer Specialist,,Online,Part-time,198094-409889,409889,1,Fake,0,High Risk,4,6,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1671,Content Writer,Wipro,Mumbai,Part-time,47002-96724,96724,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1672,Operations Manager,Zomato,Gurgaon,Full-time,,0,0,Real,80,Low Risk,2,0,1,0,0,0,221,On-site,Has Company,Normal Salary
1673,Unlimited Income Opportunity,Anonymous,Anywhere,Part-time,458591-663280,663280,1,Fake,15,High Risk,2,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1674,Financial Analyst,Accenture,Chennai,Part-time,92460-108771,108771,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1675,Make Money Fast – Part Time,Anonymous,Anywhere,Temporary,85660-148263,148263,1,Fake,64,Medium Risk,1,2,1,0,1,0,156,Work From Home,Has Company,Normal Salary
1676,UI/UX Designer,TCS,Chennai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1677,Operations Manager,Swiggy,Delhi,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
